dt_reference;id_city_origin;id_city_destination;freight_cost
26/08/2022;5103353,0;1501303,0;368,0
09/09/2022;5103353,0;1501303,0;380,0
16/09/2022;5103353,0;1501303,0;330,0
30/09/2022;5103353,0;1501303,0;304,67
14/10/2022;5103353,0;1501303,0;345,0
28/10/2022;5103353,0;1501303,0;405,0
04/11/2022;5103353,0;1501303,0;325,0
02/12/2022;5103353,0;1501303,0;280,0
09/12/2022;5103353,0;1501303,0;270,0
20/01/2023;5103353,0;1501303,0;287,5
27/01/2023;5103353,0;1501303,0;326,0
03/02/2023;5103353,0;1501303,0;357,5
10/02/2023;5103353,0;1501303,0;351,0
17/02/2023;5103353,0;1501303,0;383,0
24/02/2023;5103353,0;1501303,0;390,0
03/03/2023;5103353,0;1501303,0;394,0
10/03/2023;5103353,0;1501303,0;370,0
17/03/2023;5103353,0;1501303,0;397,0
24/03/2023;5103353,0;1501303,0;399,0
14/04/2023;5103353,0;1501303,0;352,5
28/04/2023;5103353,0;1501303,0;332,0
12/05/2023;5103353,0;1501303,0;356,0
26/05/2023;5103353,0;1501303,0;362,5
30/06/2023;5103353,0;1501303,0;357,0
07/07/2023;5103353,0;1501303,0;373,0
14/07/2023;5103353,0;1501303,0;418,0
21/07/2023;5103353,0;1501303,0;432,0
28/07/2023;5103353,0;1501303,0;445,5
04/08/2023;5103353,0;1501303,0;440,0
11/08/2023;5103353,0;1501303,0;395,0
25/08/2023;5103353,0;1501303,0;348,67
01/09/2023;5103353,0;1501303,0;381,63
08/09/2023;5103353,0;1501303,0;382,0
15/09/2023;5103353,0;1501303,0;384,67
22/09/2023;5103353,0;1501303,0;394,67
13/10/2023;5103353,0;1501303,0;384,0
27/10/2023;5103353,0;1501303,0;386,0
03/11/2023;5103353,0;1501303,0;321,67
10/11/2023;5103353,0;1501303,0;329,67
24/11/2023;5103353,0;1501303,0;295,0
01/12/2023;5103353,0;1501303,0;290,0
28/12/2023;5103353,0;1501303,0;250,0
12/01/2024;5103353,0;1501303,0;255,0
19/01/2024;5103353,0;1501303,0;235,0
26/01/2024;5103353,0;1501303,0;276,0
02/02/2024;5103353,0;1501303,0;288,33
09/02/2024;5103353,0;1501303,0;268,0
01/03/2024;5103353,0;1501303,0;332,5
08/03/2024;5103353,0;1501303,0;311,0
22/03/2024;5103353,0;1501303,0;260,33
28/03/2024;5103353,0;1501303,0;254,0
05/04/2024;5103353,0;1501303,0;263,67
26/04/2024;5103353,0;1501303,0;263,75
03/05/2024;5103353,0;1501303,0;268,67
10/05/2024;5103353,0;1501303,0;275,0
17/05/2024;5103353,0;1501303,0;275,17
21/06/2024;5103353,0;1501303,0;288,7
28/06/2024;5103353,0;1501303,0;296,7
05/07/2024;5103353,0;1501303,0;291,8
12/07/2024;5103353,0;1501303,0;332,3
